Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-11-11 00:00:00+09:00,199300.0,199300.0,192400.0,192600.0,2636191,0.0,0.0,0.0
2024-11-12 00:00:00+09:00,192500.0,192500.0,184900.0,185800.0,3920254,0.0,0.0,0.0
2024-11-13 00:00:00+09:00,185700.0,189500.0,182600.0,182900.0,3172827,0.0,0.0,0.0
2024-11-14 00:00:00+09:00,182900.0,184900.0,171700.0,173000.0,6309368,0.0,0.0,0.0
2024-11-15 00:00:00+09:00,174000.0,179000.0,173600.0,178200.0,4330750,0.0,0.0,0.0
2024-11-18 00:00:00+09:00,173800.0,177800.0,170300.0,171700.0,3885644,0.0,0.0,0.0
2024-11-19 00:00:00+09:00,170400.0,172900.0,168100.0,170600.0,4075013,0.0,0.0,0.0
2024-11-20 00:00:00+09:00,175000.0,175100.0,170200.0,170600.0,3689296,0.0,0.0,0.0
2024-11-21 00:00:00+09:00,168200.0,173000.0,168200.0,168800.0,3821502,0.0,0.0,0.0
2024-11-22 00:00:00+09:00,171700.0,178200.0,171200.0,176700.0,3919973,0.0,0.0,0.0
2024-11-25 00:00:00+09:00,174500.0,179500.0,173900.0,177000.0,4393882,0.0,0.0,0.0
2024-11-26 00:00:00+09:00,175200.0,177700.0,174700.0,177100.0,1996128,0.0,0.0,0.0
2024-11-27 00:00:00+09:00,175600.0,175700.0,167900.0,168300.0,4756820,0.0,0.0,0.0
2024-11-28 00:00:00+09:00,164600.0,166300.0,160800.0,161100.0,5691298,0.0,0.0,0.0
2024-11-29 00:00:00+09:00,160000.0,162400.0,157600.0,159900.0,4682788,0.0,0.0,0.0
2024-12-02 00:00:00+09:00,162200.0,162700.0,158600.0,158800.0,3558868,0.0,0.0,0.0
2024-12-03 00:00:00+09:00,159200.0,165100.0,159100.0,164900.0,4180365,0.0,0.0,0.0
